,full_text,sentiment
2699,Jadi kalo Indonesia kena resesi jgn hanya salahkan pandemi dan perang di Ukraina. Ada hal lain yaitu proyek ugal-ugalan.,neutral
2700,Kabar Gembira! IMF Sebut Indonesia Aman Potensi Resesi Pada TahunÂ 2022 https://t.co/8A4hR4bXEk,positive
2701,"Saksikan sekarang! \n#GELORATALKS EDISI 54 |\nANCAMAN RESESI GLOBAL MENGINTAI, BAGAIMANA INDONESIA MENGHADAPINYA?\n\nðŸ”´ LIVE STREAMING\nâ†˜ï¸ #GeloraTV\nhttps://t.co/LMc0s20aNH\nhttps://t.co/LMc0s20aNH\nhttps://t.co/LMc0s20aNH\nâ†˜ï¸ https://t.co/hdCkcA5Fil\n#krisisglobalberlarut @anismatta https://t.co/DHkbabqJm0",neutral
2702,Resesi kini mengancam Amerika Serikat! Apa dampaknya bagi Indonesia dan bagaimana kita mengantisipasinya? Yuk temukan jawabannya DI SINI!\n\nhttps://t.co/neiP9YkMuQ https://t.co/G5nhYGE1hn,neutral
2703,"@Wongcerbon9661 @Tubagus_Khidir @fauzanOhara93 Kiamat pun gw percaya suatu saat.... tapi blum tau kapan... lu ngomong resesi ya mungkin aja mau resesi..tapi bawa bukti hoax trus ditambah embel2 resesi"" ini mah cocoklogi namanya tong...nyebar dusta..gw juga bisa motoin pemulung trus bilang indonesia jatuh miskin...wkwkwk""",neutral
2704,"Indonesia dengan Sri Lanka jelas berbeda. Tetapi potensi resesi krisis dan resesi Indonesia memang ada,"" ujar Didik J Rachbini\n\nhttps://t.co/6gZwP1kOTO\n\n@DJRachbini""",neutral
2705,"Jangan Anggap Sepele! Menkeu Sri Mulyani Ingatkan Potensi Resesi Sangat Nyata bagi Banyak Negara, RI Termasuk?\n\n#koranjakarta #menteri #keuangan #finance #srimulyani #resesi #inflasi #krisis #ekonomi #indonesia #news #update\n\nhttps://t.co/sSeaFYtZgO",neutral
2706,"Indonesia Masuk dalam Daftar Negara Asia Berpotensi Resesi, Sri Mulyani: TetapÂ Waspada https://t.co/Tt5bD0q9aK",positive
2707,"Kata IMF ekonomi Indonesia oke, jauhlah resesi. \n\nKata adalah doa Gaes.\n\nMari diaminkan.\n\nAamiinðŸ¤²",positive
2708,@Dennysiregar7 Bisa punya istri banyak tanda perekonomian di indonesia sangat aman bang...gak mungkin terjadi resesi ekonomi dan tidak akan seperti sri langka ðŸ˜†ðŸ˜†ðŸ˜† https://t.co/DFUez5ZnnA,positive
2709,UMKM Disebut Jadi Kekuatan Indonesia Hadapi Ancaman Resesi Ekonomi https://t.co/PhlHwafRK9,neutral
2710,"ANCAMAN RESESI GLOBAL MENGINTAI, BAGAIMANA INDONESIA MENGHADAPINYA ? | g... https://t.co/Jlqd4qxruh via @YouTube",neutral
2711,DPP Lembaga Dakwah Islam Indonesia ( LDII ) mengingatkan pemerintah segera mengambil sikap sebagai solusi menghadapi resesi ekonomi https://t.co/ImN4HEwkvk,neutral
2712,"Surplus Perdagangan Tembus US$5,09 Miliar, Indonesia Aman dari Resesi? https://t.co/juWCvQFODk",neutral
2713,"Resesi tetap ada kemungkinannya, tapi hanya 3 persen. Dibandingkan dengan China 20 persen dan Srilanka 80 persen. Kita harus optimis dengan kebijakan yang ada ekonomi Indonesia bisa tumbuh positif.",positive
2714,Bank DuniaÂ mengatakan ancamanÂ resesiÂ ekonomi global sudah di depan mata dan sulit dihindari negara-negara di dunia.\nLalu bagaimana dengan Indonesia??\n@KemenkeuRI\n#ResesiEkonomi #Indonesia\n#Ekonomi \n\nhttps://t.co/uDnjD0aIkP,neutral
2715,"#Wawasan Survey Bloomberg memasukkan Indonesia dalam urutan 14 dari 15 negara yang rentan alami resesi ekonomi. Tapi Sri Mulyani Menteri Keuangan percaya, Indonesia tidak akan bernasib sama dengan Sri Lanka yang mengalami resesi.",positive
2716,Kemenkeu Yakin Resesi Ekonomi Global Tidak Berdampak ke Indonesia\nhttps://t.co/MF65ATIqeK,positive
2717,"KemenkeuRI: Selain kenaikan harga pangan, dinamika kondisi global seperti potensi resesi beberapa negara juga bisa memberi dampak pada perekonomian Indonesia.",neutral
2718,"Generasi sekarang terancam ngekos seumur hidup. Persaingan kerja makin seram, lulusan S2 belum tentu gampang cari kerja. Belom lagi yang udah kerja dengan gaji nggak seberapa banyak yang biayain ortu dan setiap hari ketakutan diPHK gara-gara resesi",negative
2719,"Bank Dunia mengatakan ancaman resesi ekonomi global sudah di depan mata banyak negara, termasuk Indonesia. #CNNIndonesia \nhttps://t.co/MFM6jUGI6c",negative
2720,"[ide menarik dan mendesak juga di Indonesia agar siap menghadapi resesi global dengan mendirikan food bank atau bank makanan jika untuk kesehatan sudah ada BPJS] Inflasi Capai Rekor Tertinggi, Warga AS Antre Panjang di Bank Makanan\nKlik untuk baca: https://t.co/Pmw8c0ZdbC",neutral
2721,"Terlalu paranoid sih kalau sampai memikirkan resesi. Indonesia jauh dari kata resesi, lihat inflasinya berapa persen? Tidak tinggi. Dan Indonesia sudah melewati krisis seperti ini? Sudah banyak, tapi tenang aja. Negara resesi dan turn into default itu pakai proses panjang.",positive
2722,@abu_waras Seluruh Dunia mengalami Resesi ekonomi dimulai dgn wabah Covid19 ditambah lgi dgn Agresi Russia ke Ukraine Indonesia masih lumayan tidak terlalu buruk dapak resesi ekonomi nya tpi di negara2 Eropa America Australia sangat parah keadaan ekonomi nya,neutral
2723,Menko Perekonomian: Potensi Ekonomi RI Alami Resesi Relatif Kecil. \n\nBerita selengkapnya cek https://t.co/Xth3YMayOS\n\n#aktualcom #airlangga #jokowi #resesi #indonesia #ekonomi https://t.co/eernpVSu9V,neutral
2724,#Menko #Airlangga sebut potensi Indonesia alami resesi kecil.\n\n#MendorongEkonomiNKRI https://t.co/EUNpNCxzUC,positive
2725,"Pandemi global yg melanda dua thn lbh membuat banyak negara dilanda resesi, tak terkecuali Indonesia, namun demikian kinerja BUMN selama 3 thn ini mengalami kenaikan sebesar 68 triliun, kuncinya adalah transformasi, efisiensi dan transparansi BUMN.\n@erickthohir\n#BangkitBersamaET https://t.co/gdiPVmHEj0",neutral
2726,"Apa pendapat Anda? Menurut Anda, Apakah Anda termasuk orang yang memenangkan #OvarianLottery? Apakah Indonesia kuat menghadapi resesi & stagflasi?\nApa langkah/strategi yang kalian?",neutral
2727,ðŸ‡²ðŸ‡¨âž–âœŠâž–âž–âœŠâž–ðŸ‡²ðŸ‡¨\nðŸŒŸ        \         /          ðŸŒŸ\n\nPotensi IndonesiaðŸ‡®ðŸ‡© alami resesi kecil\n\nâ­          \ðŸ˜/            â­\nâœ¨            ðŸŽ½             âœ¨\n                 /    \\n              ðŸ‘Ÿ    ðŸ‘Ÿ \n#MendorongEkonomiNKRI\n#MendorongEkonomiNKRI https://t.co/u2YDJB9u9b,positive
2728,"Sri Mulyani Blak-blakan Kemungkinan RI Kena Resesi\n\n@RamliRizal Indonesia tidak akan menjadi seperti SRI LANGKA. Karena di sini Si SRI itu banyak, tidak LANGKA. ðŸ˜€ \n https://t.co/f2Qr9kjxVg",neutral
2729,Menko Airlangga sebut potensi Indonesia alami resesi kecil\n\n#MendorongEkonomiNKRI https://t.co/bFRTIBMH8u,positive
2730,Potensi Indonesia alami resesi kecil\nPerekonomian Indonesia dalam kondisi baik\n------\n#MendorongEkonomiNKRI \n::::: https://t.co/6jGQr46Phh,positive
2731,"Forum Kebebasan yang mengangkat topik â€œKetidakpastian Global dan Resesi Ekonomi. Menjadi pembicara dalam diskusi ini adalah Poltak Hotradero, Peneliti Senior dan Ekonom Bursa Efek Indonesia.""",neutral
2732,Menko Airlangga Sebut Potensi Indonesia Alami Resesi Kecil.!!\n\n#MendorongEkonomiNKRI https://t.co/OiNFOSAloT,positive
2733,Sejumlah negara mengalami inflasi tinggi akibat kenaikan harga pangan dan terancam mengalami resesi. Indonesia disebut masih sehat. https://t.co/uAC9JNpwyc,positive
2734,@VIVAcoid Gas pol Bu menteri jangan biarkan resesi    masuk Indonesia seperti Srilangka,positive
2735,@saptooo_ @darahjavva Setuju!!! \nEkonomi Indonesia masih on track lah ya ditengah gempuran resesi global,positive
2736,Sri Mulyani Sebut Ancaman Resesi Ekonomi di Sejumlah Negara Kian Nyata https://t.co/0Ln33un0cp,neutral
2737,"KSP Pak @Dr_Moeldoko dlm Seminar Kebangsaan di UKSW Salatiga, Jateng, menyinggung hasil survei Bloomberg yg menyebut peluang resiko resesi Indonesia 3%, ini menunjukkan bhw fundamental ekonomi domestik kita kuat\n#PenjagaNKRI https://t.co/iuhv3sBJdS",neutral
2738,Termasuk Indonesia akan potensial terancam resesi kalau Pemerintahan Jokowi terus bergaya manajemen warung dalam mengelola negara ini.\nTahun 2021 semester satu sudah terbukti buruknya kinerja ekonomi nasional diterpa pandemi dan menghadirkan resesi.\nCc @CNNIndonesia,neutral
2739,"Indonesia Masuk Negara Berpotensi Resesi, Efeknya Ngeri\nhttps://t.co/tjOdvJkYiH\n\nDownload Opera News untuk berita terbaik lainnya!\nhttps://t.co/T0PDHh2alb",neutral
2740,"Indonesia Termasuk Negara Berpotensi Resesi, Pengamat: Perlu Dilakukan Langkah Mitigasi Diversifikasi Ekonomi https://t.co/FbuEu2e1Ys",neutral
2741,Potensi Indonesia alami resesi kecil\nPerekonomian Indonesia dalam kondisi baik\n------\n#MendorongEkonomiNKRI https://t.co/mI3JAgaGV2,positive
2742,"Ancaman Resesi Sangat Nyata, Sri Mulyani Berharap Indonesia Bisa Bertahan\nhttps://t.co/aeGmy3jmjS",positive
2743,Menkeu Sri Mulyani membeberkan beberagai strategi yang akan dilakukan Indonesia untuk mengantisipasi ancaman resesi global. https://t.co/sx1kdU9gP0,neutral
2744,"@Ramdans01 @saptooo_ Takutloh resesi, untung Indonesia ga masuk daftar negara yg resesi. Kan beberapa negara minta distok minyak goreng.",positive
2745,"@prastow @aniesbaswedan @DKIJakarta @alfamart @jokowi Good news too, pembagian pajak ini adalah slh 1 kuncian Indonesia aman dr hantaman krisis ekonomi, resesi, dll \n\nDulu th 98, stlh inflasi org2 ga bisa makan di cafe elite (dulu tentu aja msh sentralistik), ya ekonomi negara langsung rontok lah.... Udh gitu pajaknya kesedot ke jkt",neutral
2746,"Meski struktur dan fundamental ekonomiÂ IndonesiaÂ dikatakan jauh lebih baik dibandingkan dengan apa yang terjadi di Sri Lanka, namun bukan berarti bebas ancaman resesi,"" ujarÂ KamrussamadÂ dikutip dari akun instagram pribadinya, Minggu (17/7/2022) lalu.\nhttps://t.co/l2aKuOjges""",neutral
2747,assalamuallaikum wr.wb.kagem mak e #srimulyani .mugi mugi tansah sehat walafiat.amin.mak  mboten usah pikiran mak e indonesia bakal resesi .#Subgraph pun kulo cepeng insya allah aman ko.ðŸ™ðŸ™ðŸ™ðŸ™ðŸ™,positive
2748,Posisi Indonesia aman dari jurang resesi \nhttps://t.co/VruZeg9Rgt,positive
2749,"Bapak Kepala KSP @Dr_Moeldoko\nMengatakan pada Seminari Kebangsaan di Universitas Kristen Satya Wacana Salatiga Jawa Tengah,Senin, beliau menyinggung soal hasil survei Bloomberg yg menyebut peluang resiko resesi ekonomi Indonesia sangat kecil yaitu 3%. #PenjagaNKRI https://t.co/DuekMikyZd",neutral
2750,"*Kabar BAIK. IMF Nilai INDONESIA Aman dari Jurang Resesi*\n\nIMF menyebut  INDONESIA menjadi salah satu NEGARA yang AMAN dari jurang RESESI pada tahun 2022. Walau demikian kita tdk boleh jumawa, melainkan hrs tetap hati2 nanun tak mudah diprovokasi.\nhttps://t.co/W4IgQkhWBM",positive
2751,"Kepala Staf Kepresidenan @KSPgoid Moeldoko @Dr_Moeldoko mengatakan kecilnya peluang resesi di Indonesia jd bukti fundamental ekonomi domestik kuat. Ini disampaikan Moeldoko pada seminar kebangsaan di Universitas Kristen Satya Wacana Salatiga, Jawa Tengah, Senin.\n\n#PenjagaNKRI https://t.co/UFbKQt1UHW",neutral
2752,"KSP @Dr_Moeldoko berbicara di Seminar Kebangsaan di Universitas Kristen Salatiga.\n\nPak Moel menegaskan, peluang Indonesia masuk resesi sangat kecil, karena fundamental ekonomi domestik kita kuat dan memiliki daya tahan di tengah resiko global\n#PenjagaNKRI https://t.co/EUyHqsvPxU",neutral
2753,"NASIB BIAYA PENDIDIKAN UNIVERSITAS INDONESIA DI ERA NEW NORMAL APA KABAR UI? \n\nHalo, IKM FMIPA UI! \n\nEra transisi atau â€œnew normalâ€ pasca pandemi Covid-19 menghadapi babak baru. Dunia resesi imbas perang Rusia-Ukraina, melemahnya Euro terhadap dolar, atau Inflasi Indonesia- https://t.co/yA7xY9LPgg",neutral
2754,"Dalam Seminar Kebangsan  \ndi Universitas Satya wacana\nSalatiga Jateng Senin (18/7/22)\n@KSPgoid  Bpk @Dr_Moeldoko \nMenegaskan\nPeluang Resesi Indonesia Kecil,\nYakni 3% ,ini  bukti Fundamental Ekonomi Domestik Indonesia Kuat ðŸ‘\n\n#PenjagaNKRI https://t.co/LNm25iPrKX",neutral
2755,"Indonesia Masuk Negara Berpotensi Resesi, Efeknya Ngeri https://t.co/X9V01g9PrK",negative
2756,"Kepala Staf Kepresidenan @KSPgoid Moeldoko @Dr_Moeldoko mengatakan kecilnya peluang resesi di Indonesia jd bukti fundamental ekonomi domestik kuat. Ini disampaikan di seminar kebangsaan di Universitas Kristen Satya Wacana @uksw Salatiga, Jawa Tengah, Senin.\n\n#PenjagaNKRI https://t.co/RlZxMeYben",neutral
2757,Peluang Resesi Indonesia Kecil Bukti Fundamental Ekonomi Domestik Kuat https://t.co/9KFtAjC0R2 #Moeldoko,positive
2758,â€¢â€¢â€¢\nKepala Staf Kepresidenan @Dr_Moeldoko mengatakan kecilnya peluang resesi di Indonesia menunjukkan bahwa fundamental ekonomi domestik kita kuat dan memiliki daya tahan di tengah risiko global yang masih eskalatif\n\n#PenjagaNKRI https://t.co/P6UYmuJxC5,positive
2759,"KSP @Dr_Moeldoko Berbicara pada seminar kebangsaan di Universitas Kristen Satya Wacana Salatiga Jawa Tengah, Senin (18/7), \nKSP Moeldoko menyinggung soal hasil survei Bloomberg, yg menyebutkan peluang risiko resesi Indonesia sangat kecil, yakni 3 persen\n#PenjagaNKRI @KSPgoid https://t.co/PnxyvcNZ5U",neutral
2760,Potensi Indonesia Resesi Sangat Kecil https://t.co/gxjZd26Mvd,positive
2761,"Tidak seperti yang dialami sejumlah negara yang dihadapkan pada potensi resesi, ekonomi Indonesia justru stabil, bahkan tumbuh positif.\n\nHal ini bisa kita lihat dari konsumsi domestik dan investasi yang memegang andil lebih dari separuh perekonomian tanah air. https://t.co/LTLGZZ0X6g",positive
2762,"Beliau menyebutkan peluang risiko resesi Indonesia sangat kecil, yakni 3 persen. \n\nâ€œHasil survei Ini menunjukkan bahwa fundamental ekonomi domestik kita kuat dan memiliki daya tahan di tengah risiko global yang masih eskalatif,â€ kata pak @Dr_Moeldoko #PenjagaNKRI https://t.co/FoNMYOYAtQ",positive
2763,"Pada acara seminar kebangsaan di Universitas Kristen Satya Wacana Salatiga Jawa Tengah, Senin kemarin, Kepala Staf Kepresidenan Dr. Moeldoko menyinggung soal hasil survei Bloomberg, yang menyebutkan peluang risiko resesi Indonesia sangat kecil, yakni 3%..\n\n#PenjagaNKRI https://t.co/4sjvGATmLd",positive
2764,"KSP @Dr_Moeldoko : Peluang Resesi Indonesia Kecil Bukti Fundamental Ekonomi Domestik Kuat \n\nBerbicara pada seminar kebangsaan di Universitas Kristen Satya Wacana Salatiga Jawa Tengah, Senin (18/7), KSP Moeldoko menyinggung soal hasil survei Bloomberg. \n#PenjagaNKRI https://t.co/yDZI9HsEca",neutral
2765,Ekonom mengatakan Indonesia perlu galakkan ketahanan pangan dan beralih ke sumber energi yang terbarukan agar kuat hadapi potensi resesi. \n\nhttps://t.co/7jhmpSGYbV,neutral
2766,"IMF Prediksi Indonesia Tidak Terdampak Resesi, Rupiah Ditutup Menguat ke Level Rp14.976 per Dolar AS https://t.co/3J3mg0tOSK",positive
2767,Simak wawancara Koresponden CNN Indonesia Rully Kurniawan bersama Managing Director International Monetary Fund (IMF) Kristalina Georgieva bicara solusi inflasi.\n-\nIMF Bicara Solusi Inflasi dan Keluar Resesi https://t.co/2VpfZle2yS,neutral
2768,harus diakui pemerintah indonesia hebat bgt bisa atur nilai rupiah se stabil ini dibanding negara lain yg ngebuat aman dr resesiðŸ‘,positive
2769,"Dari kondisi ini, badai besar resesi yang mengancam dunia tidak berdampak signifikan bagi Indonesia.\n\n#PerekonomianMaju #AirlanggaHartarto #PemulihanEkonomi #MenkoPerekonomian #Resesi",positive
2770,"Kemungkinan terkena resesi ?\n \nWalah ngomongnya telat bu.\n\nPakar Ekonomi, spt bung Ichsanuddin Noorsy, Faisal Basri telah bicara hal ini, tahun 2019\n\nTrisemester 2 atau 3 tahun depan (2020) Indonesia akan mengalami resesi"" \n\n""Untung ada pandemi, shg bisa disalahkan. "" ðŸ˜·ðŸ˜·ðŸ˜·""",neutral
2771,"Na'uzubillah.....\nðŸ˜­ðŸ˜­ðŸ˜­\nIndonesia Masuk Negara Berpotensi Resesi, Efeknya Ngeri https://t.co/eN1nYWTkKX",negative
2772,"Probabilitas Indonesia terkena resesi global adalah sebesar 5 persen. Sebagai gambaran, bersumber dari data Bloomberg, probabilitas Amerika Serikat terkena resesi adalah 40 persen.\n#sobaterick #erickthohir https://t.co/Smrtqxmosj",neutral
2773,"KSP Dr. Moeldoko Berbicara pada seminar kebangsaan di Universitas Kristen Satya Wacana Salatiga Jawa Tengah, Senin (18/7), KSP Moeldoko menyinggung soal hasil survei Bloomberg, yg menyebutkan peluang risiko resesi Indonesia sangat kecil, yakni 3 persen. \n\n#PenjagaNKRI\n@KSPgoid https://t.co/2npnPykrdM",neutral
2774,Di Seminar Kebangsaan di Unika Satya Wacana Salatiga \nKSP @Dr_Moeldoko menyinggung soal hasil survei Bloomberg \nPeluang risiko resesi Indonesia sangat kecil  3 %  berarti fundamental ekonomi domestik  kuat memiliki daya tahan ditengah risiko global yg msh eskalatif\n\n#PenjagaNKRI https://t.co/bsfNzzoJhw,positive
2775,"Indonesia patut bersyukur, peran Airlangga Hartarto dengan berbagai kebijakan ekonominya mampu menahan Indonesia masuk ke jurang resesi.\n\n#SarafKejepit \n#IkatanCintaEp802 \n#ONEPIECE1054",positive
2776,"Berbicara pada seminar kebangsaan di Universitas Kristen Satya Wacana Salatiga, Senin (18/7), KSP @Dr_Moeldoko menyinggung soal hasil survei Bloomberg, yg menyebutkan peluang risiko resesi Indonesia sgt kecil, yakni 3%\n\nIni Bukti Fundamental Ekonomi Domestik KuatâœŠ\n#PenjagaNKRI https://t.co/uXhTrzv4OQ",positive
2777,"ANCAMAN RESESI GLOBAL MENGINTAI, BAGAIMANA INDONESIA MENGHADAPINYA?\n\nSaksikan #GeloraTalks 54\nðŸ•ž Rabu 20 Juli 2022\nPukul 15.30 WIB\n\nðŸ”´ LIVE STREAMING:\nâ†˜ï¸ #GeloraTV\nhttps://t.co/pz46gvoJyn\nhttps://t.co/pz46gvoJyn\nhttps://t.co/pz46gvoJyn\nâ†˜ï¸ https://t.co/Zp3pBIzmczâ€¦\n@anismatta https://t.co/O2wuP5uHDE",neutral
2778,"Kepala Staf Kepresidenan @Dr_Moeldoko saat berbicara pada seminar kebangsaan di Universitas Kristen Satya Wacana Salatiga Jawa Tengah, Senin (18/7) menyinggung tentang hasil survei Bloomberg yang menyebut peluang resesi Indonesia 3%. \n#PenjagaNKRI https://t.co/BulkQLnYU5",neutral
2779,"Padahal mrk minta burden sharing BI dihentikan.\n\nPadahal mrk mengingatkan subsidi utk yg miskin, bukan yg kaya.\nDst.\n\nGaya Diplomasi IMFðŸ˜Š\n\nIMF menyiratkan Indonesia menjadi salah satu negara yang bakal aman dari jurang resesi pada tahun 2022.Â  @kontanNews https://t.co/ECZE5fY1kc",neutral
2780,"ðŸŽ™ GELORA TALKS EDISI #54\n\nðŸ“Tema : ANCAMAN RESESI GLOBAL MENGINTAI, BAGAIMANA INDONESIA MENGHADAPINYA?\n\nâ° Waktu : Rabu, 20 Juli 2022, Pukul 15.30 sd 17.00 WIB\n\nðŸŽ¥ LIVE STREAMING Hanya di GeloraTV youtube channel berikut : https://t.co/PnIrBA3xqi dan https://t.co/6MeYXZQA0P https://t.co/7WjmtumKLf",neutral
2781,@mahkota43990861 @erickthohir Memberdayakan UMKM buktikan ekonomi fundamental Indonesia cukup kuat mengatasi resesi dunia !,positive
2782,"IMF Pastikan Indonesia Tidak akan Terjerat Resesi, Kinerja EkonominyaÂ Baik https://t.co/dTEaKuHKFT",positive
2783,"Berbicara pada seminar kebangsaan di Universitas Kristen Satya Wacana Salatiga, Kepala Staf Kepresidenan Dr. Moeldoko @Dr_Moeldoko menyinggung soal hasil survei Bloomberg, yang menyebutkan peluang risiko resesi Indonesia sangat kecil, yakni 3 persen. #PenjagaNKRI @KSPgoid https://t.co/W55ct0JLAY",positive
2784,Duh! Indonesia Masuk 15 Besar Negara Terancam Resesi VersiÂ Bloomberg https://t.co/uESCZcNNLe,negative
2785,@BlueJeans_Hitam Endingnye cm gimmick doang sementara org yg ditugasi utk menghindari Indonesia dari jurang resesi malah cengengesan kesono kemari kyk org gabut ðŸ¤£ðŸ¤£ðŸ¤£,negative
2786,Breaking News!\nBank Indonesia (BI) siap menjaga stabilitas nilai tukar rupiah dari ancaman resesi global.\nSimak berita selengkapnyaðŸ‘‡ðŸ»\n\nSumber : @cnbcindonesia \n\n#Rupiah #Dolar #Resesi #BankIndonesia #BI #SukuBunga #Ekonomi #TheFed #Inflasi #BreakingNews #MNCSekuritas https://t.co/2IqqqxZT6c,positive
