Unnamed: 0,full_text,sentiment
2718,"Generasi sekarang terancam ngekos seumur hidup. Persaingan kerja makin seram, lulusan S2 belum tentu gampang cari kerja. Belom lagi yang udah kerja dengan gaji nggak seberapa banyak yang biayain ortu dan setiap hari ketakutan diPHK gara-gara resesi",negative
2719,"Bank Dunia mengatakan ancaman resesi ekonomi global sudah di depan mata banyak negara, termasuk Indonesia.  ",negative
2720,"[ide menarik dan mendesak juga di Indonesia agar siap menghadapi resesi global dengan mendirikan food bank atau bank makanan jika untuk kesehatan sudah ada BPJS] Inflasi Capai Rekor Tertinggi, Warga AS Antre Panjang di Bank Makanan Klik untuk baca: ",neutral
2721,"Terlalu paranoid sih kalau sampai memikirkan resesi. Indonesia jauh dari kata resesi, lihat inflasinya berapa persen Tidak tinggi. Dan Indonesia sudah melewati krisis seperti ini Sudah banyak, tapi tenang aja. Negara resesi dan turn into default itu pakai proses panjang.",positive
2722, Seluruh Dunia mengalami Resesi ekonomi dimulai dgn wabah Covid19 ditambah lgi dgn Agresi Russia ke Ukraine Indonesia masih lumayan tidak terlalu buruk dapak resesi ekonomi nya tpi di negara2 Eropa America Australia sangat parah keadaan ekonomi nya,neutral
2723,Menko Perekonomian: Potensi Ekonomi RI Alami Resesi Relatif Kecil. Berita selengkapnya cek      ,neutral
2724,  sebut potensi Indonesia alami resesi kecil.  ,positive
2725,"Pandemi global yg melanda dua thn lbh membuat banyak negara dilanda resesi, tak terkecuali Indonesia, namun demikian kinerja BUMN selama 3 thn ini mengalami kenaikan sebesar 68 triliun, kuncinya adalah transformasi, efisiensi dan transparansi BUMN. ",neutral
2726,"Apa pendapat Anda Menurut Anda, Apakah Anda termasuk orang yang memenangkan  Apakah Indonesia kuat menghadapi resesi & stagflasi Apa langkah/strategi yang kalian ",neutral
2727, \ / Potensi Indonesia alami resesi kecil \ / / \   ,positive
2728,"Sri Mulyani Blak-blakan Kemungkinan RI Kena Resesi Indonesia tidak akan menjadi seperti SRI LANGKA. Karena di sini Si SRI itu banyak, tidak LANGKA. ",neutral
2729,Menko Airlangga sebut potensi Indonesia alami resesi kecil  ,positive
2730,Potensi Indonesia alami resesi kecil Perekonomian Indonesia dalam kondisi baik ------  ::::: ,positive
2731,"Forum Kebebasan yang mengangkat topik Ketidakpastian Global dan Resesi Ekonomi. Menjadi pembicara dalam diskusi ini adalah Poltak Hotradero, Peneliti Senior dan Ekonom Bursa Efek Indonesia.""",neutral
2732,Menko Airlangga Sebut Potensi Indonesia Alami Resesi Kecil.!!  ,positive
2733,Sejumlah negara mengalami inflasi tinggi akibat kenaikan harga pangan dan terancam mengalami resesi. Indonesia disebut masih sehat. ,positive
2734, Gas pol Bu menteri jangan biarkan resesi masuk Indonesia seperti Srilangka,positive
2735, Setuju!!! Ekonomi Indonesia masih on track lah ya ditengah gempuran resesi global,positive
2736,Sri Mulyani Sebut Ancaman Resesi Ekonomi di Sejumlah Negara Kian Nyata ,neutral
2737,"KSP Pak dlm Seminar Kebangsaan di UKSW Salatiga, Jateng, menyinggung hasil survei Bloomberg yg menyebut peluang resiko resesi Indonesia 3%, ini menunjukkan bhw fundamental ekonomi domestik kita kuat  ",neutral
2738,Termasuk Indonesia akan potensial terancam resesi kalau Pemerintahan Jokowi terus bergaya manajemen warung dalam mengelola negara ini. Tahun 2021 semester satu sudah terbukti buruknya kinerja ekonomi nasional diterpa pandemi dan menghadirkan resesi. Cc ,neutral
2739,"Indonesia Masuk Negara Berpotensi Resesi, Efeknya Ngeri Opera News untuk berita terbaik lainnya! ",neutral
2740,"Indonesia Termasuk Negara Berpotensi Resesi, Pengamat: Perlu Dilakukan Langkah Mitigasi Diversifikasi Ekonomi ",neutral
2741,Potensi Indonesia alami resesi kecil Perekonomian Indonesia dalam kondisi baik ------  ,positive
2742,"Ancaman Resesi Sangat Nyata, Sri Mulyani Berharap Indonesia Bisa Bertahan ",positive
2743,Menkeu Sri Mulyani membeberkan beberagai strategi yang akan dilakukan Indonesia untuk mengantisipasi ancaman resesi global. ,neutral
2744," Takutloh resesi, untung Indonesia ga masuk daftar negara yg resesi. Kan beberapa negara minta distok minyak goreng.",positive
2745," Good news too, pembagian pajak ini adalah slh 1 kuncian Indonesia aman dr hantaman krisis ekonomi, resesi, dll Dulu th 98, stlh inflasi org2 ga bisa makan di cafe elite (dulu tentu aja msh sentralistik), ya ekonomi negara langsung rontok lah.... Udh gitu pajaknya kesedot ke jkt",neutral
2746,"Meski struktur dan fundamental ekonomi Indonesia dikatakan jauh lebih baik dibandingkan dengan apa yang terjadi di Sri Lanka, namun bukan berarti bebas ancaman resesi,"" ujar Kamrussamad dikutip dari akun instagram pribadinya, Minggu (17/7/2022) lalu. ",neutral
2747,assalamuallaikum wr.wb.kagem mak e  .mugi mugi tansah sehat walafiat.amin.mak mboten usah pikiran mak e indonesia bakal resesi . pun kulo cepeng insya allah aman ko. ,positive
2748,Posisi Indonesia aman dari jurang resesi ,positive
2749,"Bapak Kepala KSP pada Seminari Kebangsaan di Universitas Kristen Satya Wacana Salatiga Jawa Tengah,Senin, beliau menyinggung soal hasil survei Bloomberg yg menyebut peluang resiko resesi ekonomi Indonesia sangat kecil yaitu 3%.  ",neutral
2750,"*Kabar BAIK. IMF Nilai INDONESIA Aman dari Jurang Resesi* IMF menyebut INDONESIA menjadi salah satu NEGARA yang AMAN dari jurang RESESI pada tahun 2022. Walau demikian kita tdk boleh jumawa, melainkan hrs tetap hati2 nanun tak mudah diprovokasi. ",positive
2751,"Kepala Staf Kepresidenan Moeldoko mengatakan kecilnya peluang resesi di Indonesia jd bukti fundamental ekonomi domestik kuat. Ini disampaikan Moeldoko pada seminar kebangsaan di Universitas Kristen Satya Wacana Salatiga, Jawa Tengah, Senin.  ",neutral
2752,"KSP berbicara di Seminar Kebangsaan di Universitas Kristen Salatiga. Pak Moel menegaskan, peluang Indonesia masuk resesi sangat kecil, karena fundamental ekonomi domestik kita kuat dan memiliki daya tahan di tengah resiko global  ",neutral
2753,"NASIB BIAYA PENDIDIKAN UNIVERSITAS INDONESIA DI ERA NEW NORMAL APA KABAR UI Halo, IKM FMIPA UI! Era transisi atau new normal pasca pandemi Covid-19 menghadapi babak baru. Dunia resesi imbas perang Rusia-Ukraina, melemahnya Euro terhadap dolar, atau Inflasi Indonesia- ",neutral
2754,"Dalam Seminar Kebangsan di Universitas Satya wacana Salatiga Jateng Senin (18/7/22) Bpk Menegaskan Peluang Resesi Indonesia Kecil, Yakni 3% ,ini bukti Fundamental Ekonomi Domestik Indonesia Kuat  ",neutral
2755,"Indonesia Masuk Negara Berpotensi Resesi, Efeknya Ngeri ",negative
2756,"Kepala Staf Kepresidenan Moeldoko mengatakan kecilnya peluang resesi di Indonesia jd bukti fundamental ekonomi domestik kuat. Ini disampaikan di seminar kebangsaan di Universitas Kristen Satya Wacana Salatiga, Jawa Tengah, Senin.  ",neutral
2757,Peluang Resesi Indonesia Kecil Bukti Fundamental Ekonomi Domestik Kuat ,positive
2758, Kepala Staf Kepresidenan mengatakan kecilnya peluang resesi di Indonesia menunjukkan bahwa fundamental ekonomi domestik kita kuat dan memiliki daya tahan di tengah risiko global yang masih eskalatif  ,positive
2759,"KSP Berbicara pada seminar kebangsaan di Universitas Kristen Satya Wacana Salatiga Jawa Tengah, Senin (18/7), KSP Moeldoko menyinggung soal hasil survei Bloomberg, yg menyebutkan peluang risiko resesi Indonesia sangat kecil, yakni 3 persen  ",neutral
2760,Potensi Indonesia Resesi Sangat Kecil ,positive
2761,"Tidak seperti yang dialami sejumlah negara yang dihadapkan pada potensi resesi, ekonomi Indonesia justru stabil, bahkan tumbuh positif. Hal ini bisa kita lihat dari konsumsi domestik dan investasi yang memegang andil lebih dari separuh perekonomian tanah air. ",positive
2762,"Beliau menyebutkan peluang risiko resesi Indonesia sangat kecil, yakni 3 persen. Hasil survei Ini menunjukkan bahwa fundamental ekonomi domestik kita kuat dan memiliki daya tahan di tengah risiko global yang masih eskalatif, kata pak  ",positive
2763,"Pada acara seminar kebangsaan di Universitas Kristen Satya Wacana Salatiga Jawa Tengah, Senin kemarin, Kepala Staf Kepresidenan Dr. Moeldoko menyinggung soal hasil survei Bloomberg, yang menyebutkan peluang risiko resesi Indonesia sangat kecil, yakni 3%..  ",positive
2764,"KSP : Peluang Resesi Indonesia Kecil Bukti Fundamental Ekonomi Domestik Kuat Berbicara pada seminar kebangsaan di Universitas Kristen Satya Wacana Salatiga Jawa Tengah, Senin (18/7), KSP Moeldoko menyinggung soal hasil survei Bloomberg.  ",neutral
2765,Ekonom mengatakan Indonesia perlu galakkan ketahanan pangan dan beralih ke sumber energi yang terbarukan agar kuat hadapi potensi resesi. ,neutral
2766,"IMF Prediksi Indonesia Tidak Terdampak Resesi, Rupiah Ditutup Menguat ke Level Rp14.976 per Dolar AS ",positive
2767,Simak wawancara Koresponden CNN Indonesia Rully Kurniawan bersama Managing Director International Monetary Fund (IMF) Kristalina Georgieva bicara solusi inflasi. - IMF Bicara Solusi Inflasi dan Keluar Resesi ,neutral
2768,harus diakui pemerintah indonesia hebat bgt bisa atur nilai rupiah se stabil ini dibanding negara lain yg ngebuat aman dr resesi ,positive
2769,"Dari kondisi ini, badai besar resesi yang mengancam dunia tidak berdampak signifikan bagi Indonesia.     ",positive
2770,"Kemungkinan terkena resesi Walah ngomongnya telat bu. Pakar Ekonomi, spt bung Ichsanuddin Noorsy, Faisal Basri telah bicara hal ini, tahun 2019 Trisemester 2 atau 3 tahun depan (2020) Indonesia akan mengalami resesi"" ""Untung ada pandemi, shg bisa disalahkan. "" """,neutral
2771,"Na'uzubillah..... Indonesia Masuk Negara Berpotensi Resesi, Efeknya Ngeri ",negative
2772,"Probabilitas Indonesia terkena resesi global adalah sebesar 5 persen. Sebagai gambaran, bersumber dari data Bloomberg, probabilitas Amerika Serikat terkena resesi adalah 40 persen.   ",neutral
2773,"KSP Dr. Moeldoko Berbicara pada seminar kebangsaan di Universitas Kristen Satya Wacana Salatiga Jawa Tengah, Senin (18/7), KSP Moeldoko menyinggung soal hasil survei Bloomberg, yg menyebutkan peluang risiko resesi Indonesia sangat kecil, yakni 3 persen.  ",neutral
2774,Di Seminar Kebangsaan di Unika Satya Wacana Salatiga KSP menyinggung soal hasil survei Bloomberg Peluang risiko resesi Indonesia sangat kecil 3 % berarti fundamental ekonomi domestik kuat memiliki daya tahan ditengah risiko global yg msh eskalatif  ,positive
2775,"Indonesia patut bersyukur, peran Airlangga Hartarto dengan berbagai kebijakan ekonominya mampu menahan Indonesia masuk ke jurang resesi.   ",positive
2776,"Berbicara pada seminar kebangsaan di Universitas Kristen Satya Wacana Salatiga, Senin (18/7), KSP menyinggung soal hasil survei Bloomberg, yg menyebutkan peluang risiko resesi Indonesia sgt kecil, yakni 3% Ini Bukti Fundamental Ekonomi Domestik Kuat  ",positive
2777,"ANCAMAN RESESI GLOBAL MENGINTAI, BAGAIMANA INDONESIA MENGHADAPINYA Saksikan  54 Rabu 20 Juli 2022 Pukul 15.30 WIB LIVE STREAMING:  ",neutral
2778,"Kepala Staf Kepresidenan saat berbicara pada seminar kebangsaan di Universitas Kristen Satya Wacana Salatiga Jawa Tengah, Senin (18/7) menyinggung tentang hasil survei Bloomberg yang menyebut peluang resesi Indonesia 3%.  ",neutral
2779,"Padahal mrk minta burden sharing BI dihentikan. Padahal mrk mengingatkan subsidi utk yg miskin, bukan yg kaya. Dst. Gaya Diplomasi IMF IMF menyiratkan Indonesia menjadi salah satu negara yang bakal aman dari jurang resesi pada tahun 2022. ",neutral
2780," GELORA TALKS EDISI  Tema : ANCAMAN RESESI GLOBAL MENGINTAI, BAGAIMANA INDONESIA MENGHADAPINYA Waktu : Rabu, 20 Juli 2022, Pukul 15.30 sd 17.00 WIB LIVE STREAMING Hanya di GeloraTV youtube channel berikut : dan ",neutral
2781, Memberdayakan UMKM buktikan ekonomi fundamental Indonesia cukup kuat mengatasi resesi dunia !,positive
2782,"IMF Pastikan Indonesia Tidak akan Terjerat Resesi, Kinerja Ekonominya Baik ",positive
2783,"Berbicara pada seminar kebangsaan di Universitas Kristen Satya Wacana Salatiga, Kepala Staf Kepresidenan Dr. Moeldoko menyinggung soal hasil survei Bloomberg, yang menyebutkan peluang risiko resesi Indonesia sangat kecil, yakni 3 persen.  ",positive
2784,Duh! Indonesia Masuk 15 Besar Negara Terancam Resesi Versi Bloomberg ,negative
2785, Endingnye cm gimmick doang sementara org yg ditugasi utk menghindari Indonesia dari jurang resesi malah cengengesan kesono kemari kyk org gabut ,negative
2786,Breaking News! Bank Indonesia (BI) siap menjaga stabilitas nilai tukar rupiah dari ancaman resesi global. Simak berita selengkapnya Sumber :            ,positive
2787,Top 5 News Ancaman Pemblokiran Google hingga Risiko Resesi Indonesia ,neutral
2788,"Ekonom: Indonesia Beda dengan Sri Lanka, Tapi Potensi Resesi Tetap Ada ",neutral
2789," Kayaknya bahagia bgt kalau Indonesia kena dampak resesi, begitulah sifat hati yg dengki, di lain pihak teriak rakyat sengsara, disisi lain bahagia bila Indonesia kena dampak resesi, itulah sifat KADRUN munafik...",neutral
2790,"Halo, IKM UI! Era transisi atau new normal pasca pandemi Covid-19 menghadapi babak baru. Dunia resesi imbas perang Rusia-Ukraina, melemahnya Euro terhadap dolar, atau Inflasi Indonesia mencapai >4% menimbulkan sebuah pertanyaan. ",neutral
2791, Berarti cenul ngerasa lebih pinter dari Bu Mega dan Bu Sri Mulyani ..yg ditakutin cenul bkn Jokowi lengser kalo Indonesia masuk ke jurang resesi tp yg dia takutkan takut dia dan gengnya diuber-uber kadrun ,neutral
2792,"KSP menyinggung soal hasil survei Bloomberg, yg menyebutkan peluang risiko resesi Indonesia sngt kecil, yakni 3 %. Ini menunjukkan bahwa fundamental ekonomi domestik kita kuat & memiliki daya tahan di tengah risiko global yg msh eskalatif, kata beliau.  ",positive
2793,"Moeldoko : Peluang Resesi Indonesia Kecil Bukti Fundamental Ekonomi Domestik Kuat. Soal hasil survei Bloomberg, risiko resesi Indonesia kecil : 3%. KSP pada seminar kebangsaan di Universitas Kristen Satya Wacana Salatiga Jateng, Senin (18/7). ",positive
2794,"Berbicara pada seminar kebangsaan di Universitas Kristen Satya Wacana Salatiga Jawa Tengah, Senin (18/7), Kepala Staf Kepresidenan menyinggung soal hasil survei Bloomberg, yang menyebutkan peluang risiko resesi Indonesia sangat kecil, yakni 3 persen.  ",positive
2795,"Indonesia Terancam Resesi, Sri Mulyani Pastikan Ekonomi Kuat. Sm spt ak YAKIN kamu sayang akoh.. ",positive
2796,berpacu waktu gelombang resesi Indonesia,neutral
2797,"Survei: Potensi Indonesia Resesi Ekonomi Sangat Kecil, Hanya 3% ",positive
2798, iya berarti 97% tidak akan terjadi resesi harusnya judulnya Indonesia hampir tidak mungkin terjadi resesi wkwkkwkw kesel bgt baca judul-judul berita indo ,neutral
2799,"TERUNGKAP! RAHASIA EKONOMI INDONESIA YANG BIKIN KEBAL RESESI Dunia tengah diliputi kekhawatiran terjadi resesi. Namun, Indonesia bersyukur karena sejumlah ekonomi menunjukkan Indonesia masih aman dari goncangan resesi.   Series 5G Circles Hamil ",positive
2800,Indonesia diperkirakan masih relatif jauh dari resesi. Sejumlah indikator di dalam negeri dinilai relatif cukup aman menahan angin resesi yang dipicu oleh sejumlah sentimen negatif dari sejumlah kondisi di luar Indonesia. Investor didorong untuk mampu mengendalikan kepanikan .,positive
2801,"probabilitas Indonesia terkena resesi global adalah sebesar 5 persen. Sebagai gambaran, bersumber dari data Bloomberg, probabilitas Amerika Serikat terkena resesi adalah 40 persen. Artinya, Indonesia masih jauh dari resesi. (Untuk Indonesia) saya lihat ini volatility, alih-alih",positive
2802,"Indonesia Masuk Negara Berpotensi Resesi, Efeknya Ngeri PERCAYA = Retweet Tdk PERCAYA= Like ",neutral
2803, Indonesia terjadi resesi apablia. 1.perang berkepanjangan. 2.kemarau 7th 3.semua pejabat jadi rampok. Itu analisa murahan.,neutral
2804,"Indonesia Berpotensi Resesi, Ini Kata Pemerintah  ",neutral
2805,Menko Airlangga Pastikan Indonesia Jauh dari Resesi Ekonomi ,positive
2806,"Ketika inflasi Amerika begitu tinggi dan memasuki resesi, bagaimana dunia Bagaimana Indonesia  ",neutral
2807," Apakah tetap tesis ini Saya sendiri menguji diri dgn investasi saya. Dalam kesempatan yg sama, Ade Permana, professional independent, trader & investor, setuju bahwa Indonesia dikatakan msh relatif jauh dari resesi. Menurut dia, hal itu pun tergambar di performa pasar modal.",neutral
2808,"*Dibayangi Krisis Ekonomi Global, Ekonomi Sebut Indonesia Masih Rehat Jauh dari Resesi* JAKARTA Di tengah proyeksi krisis ekonomi dan resesi global yang diakibatkan oleh gelombang inflasi pasca pandemi dan tensi politik global,",positive
2809, penikmat duit korup selalu merasa paling benar tp ga nyadar utang makin menggunung ekonomi rakyat makin terpuruk sebentar lagi perang saudara karena resesi seperti Srilangka ulah srintil doyan ngutang Indonesia kolep rakyat melawan,neutral
2810,Kemungkinan Terjadi Resesi di Indonesia Hanya 3% ,positive
2811,"Jaga daya beli, waspada resesi. Indonesia siaga resesi ",positive
2812," Bahagia krn Indonesia terancam resesi, pdhl cm ada di pikiranmu.. Sakit ",neutral
2813,INDIKATOR INDONESIA JAUH DARI RESESI DI TENGAH KRISIS EKONOMI GLOBAL        BREAKING NEWS  Cibubur  ,neutral
2814,"Disaat Banyak Negara di Dunia Resesi, Indonesia Malah Dapat Menurunkan Utang Luar Negerinya ",positive
2815,Airlangga Hartarto menyebut potensi Indonesia jatuh ke jurang resesi sangat kecil. Hal ini disampaikan usai mendampingi Presiden Joko Widodo menerima Managing Director IMF Kristalina Georgieva di Istana Bogor pada Minggu (17/7). ,positive
2816,Oposisi berharap Indonesia kayak sri langka dan saat daftar negara terancam resesi Indonesia termasuk mereka girang .. menurut saya hanya orang gila yang berharap rumahnya kebakaran . Hahahahaha ,positive
2817, Barusan tadi siang denger dr IMF kalau Indonesia aman dr ancaman resesi... jadi jgn ngawur...,positive
2818,Menko Perekonomian : Potensi Resesi di Indonesia Relatif Kecil - ,positive
